match_id,role,raw_name,mapped_name,canonical_athlete_id,sex,weight_class,year
1213,loser,Daniel Simoes,Daniel Simoes,athlete_daniel-simoes-m,M,+99KG,2005
1718,winner,Marcio Cruz,Marcio Cruz,athlete_marcio-cruz-m,M,+99KG,2007
1718,loser,J. Pietlainen,J. Pietkainen,athlete_j-pietkainen-m,M,+99KG,2007
1722,winner,Marcio Cruz,Marcio Cruz,athlete_marcio-cruz-m,M,+99KG,2007
1722,loser,Darren Andy,Darren Andy,athlete_darren-andy-m,M,+99KG,2007
507,winner,Matt Serra,Matt Serra,athlete_matt-serra-m,M,77KG,2001
507,loser,Takanori Gomi,Takanori Gomi,athlete_takanori-gomi-m,M,77KG,2001
13854,winner,Orlando Sanchez,Orlando Sanchez,athlete_orlando-sanchez-m,M,+99KG,2017
13854,loser,Thomas DeBlass,Thomas DeBlass,athlete_thomas-deblass-m,M,+99KG,2017
3230,winner,Murilo Santana,Murilo Santana,athlete_murilo-santana-m,M,77KG,2011
3230,loser,Jorge Britto,Jorge Britto,athlete_jorge-britto-m,M,77KG,2011
3311,winner,Murilo Santana,Murilo Santana,athlete_murilo-santana-m,M,ABS,2011
3311,loser,Marko Helen,Marko Helen,athlete_marko-helen-m,M,ABS,2011
21838,winner,Murilo Santana,Murilo Santana,athlete_murilo-santana-m,M,88KG,2019
21838,loser,Keller Sodhi,Keller Sodhi,athlete_keller-sodhi-m,M,88KG,2019
4997,winner,Otavio Sousa,Otavio Sousa,athlete_otavio-sousa-m,M,77KG,2013
4997,loser,Youngnam Noh,Youngnam Noh,athlete_youngnam-noh-m,M,77KG,2013
4999,winner,Otavio Sousa,Otavio Sousa,athlete_otavio-sousa-m,M,77KG,2013
4999,loser,Ben Henderson,Ben Henderson,athlete_ben-henderson-m,M,77KG,2013
5044,winner,Orlando Sanchez,Orlando Sanchez,athlete_orlando-sanchez-m,M,+99KG,2013
5044,loser,Kitner Mendoga,Kitner Mendoga,athlete_kitner-mendoga-m,M,+99KG,2013
13845,winner,Orlando Sanchez,Orlando Sanchez,athlete_orlando-sanchez-m,M,+99KG,2017
13845,loser,H. Sekine,H. Sekine,athlete_h-sekine-m,M,+99KG,2017
21817,winner,Orlando Sanchez,Orlando Sanchez,athlete_orlando-sanchez-m,M,+99KG,2019
21817,loser,Mateusz Juskowiak,Mateusz Juskowiak,athlete_mateusz-juskowiak-m,M,+99KG,2019
13914,winner,Pablo Mantovani,Pablo Mantovani,athlete_pablo-mantovani-m,M,66KG,2017
13914,loser,E. Elgland,E. Elgland,athlete_e-elgland-m,M,66KG,2017
1684,winner,Pablo Popovitch,Pablo Popovitch,athlete_pablo-popovitch-m,M,77KG,2007
1684,loser,Eric Dahlberg,Eric Dahlberg,athlete_eric-dahlberg-m,M,77KG,2007
2247,winner,Pablo Popovitch,Pablo Popovitch,athlete_pablo-popovitch-m,M,77KG,2009
2247,loser,Don Ortega,Don Ortega,athlete_don-ortega-m,M,77KG,2009
2253,winner,Pablo Popovitch,Pablo Popovitch,athlete_pablo-popovitch-m,M,77KG,2009
2253,loser,Ben Askren,Ben Askren,athlete_ben-askren-m,M,77KG,2009
5007,winner,Pablo Popovitch,Pablo Popovitch,athlete_pablo-popovitch-m,M,88KG,2013
5007,loser,Doorwang Jeon,Doorwang Jeon,athlete_doorwang-jeon-m,M,88KG,2013
5015,winner,Pablo Popovitch,Pablo Popovitch,athlete_pablo-popovitch-m,M,88KG,2013
5015,loser,David Avellan,David Avellan,athlete_david-avellan-m,M,88KG,2013
13910,winner,Paulo Miyao,Paulo Miyao,athlete_paulo-miyao-m,M,66KG,2017
13910,loser,Janus Andrejczuk,Janus Andrejczuk,athlete_janus-andrejczuk-m,M,66KG,2017
21861,winner,Paulo Miyao,Paulo Miyao,athlete_paulo-miyao-m,M,66KG,2019
21861,loser,Kenta Iwamoto,Kenta Iwamoto,athlete_kenta-iwamoto-m,M,66KG,2019
2266,winner,Rafael Lovato Jr,Rafael Lovato Jr,athlete_rafael-lovato-jr-m,M,88KG,2009
2266,loser,Bruno Bastos,Bruno Bastos,athlete_bruno-bastos-m,M,88KG,2009
1164,winner,Rany Yahya,Rany Yahya,athlete_rany-yahya-m,M,66KG,2005
1164,loser,Wagnney Fabiano,Wagnney Fabiano,athlete_wagnney-fabiano-m,M,66KG,2005
329,winner,Ricardo Liborio,Ricardo Liborio,athlete_ricardo-liborio-m,M,88KG,1999
329,loser,Egan Inoue,Egan Inoue,athlete_egan-inoue-m,M,88KG,1999
35032,winner,Pedro Marinho,Pedro Marinho,athlete_pedro-marinho-m,M,88KG,2022
35032,loser,Jacob Rodriguez,Jacob Rodriguez,athlete_jacob-rodriguez-m,M,88KG,2022
1696,winner,Rafael Lovato Jr,Rafael Lovato Jr,athlete_rafael-lovato-jr-m,M,88KG,2007
1696,loser,Marko Helen,Marko Helen,athlete_marko-helen-m,M,88KG,2007
2262,winner,Rafael Lovato Jr,Rafael Lovato Jr,athlete_rafael-lovato-jr-m,M,88KG,2009
2262,loser,Tom Lawlor,Tom Lawlor,athlete_tom-lawlor-m,M,88KG,2009
3238,winner,Rafael Lovato Jr,Rafael Lovato Jr,athlete_rafael-lovato-jr-m,M,88KG,2011
3238,loser,Jeon Doo,Jeon Doo,athlete_jeon-doo-m,M,88KG,2011
3269,winner,Rafael Lovato Jr,Rafael Lovato Jr,athlete_rafael-lovato-jr-m,M,88KG,2011
3269,loser,Kyle Griffin,Kyle Griffin,athlete_kyle-griffin-m,M,88KG,2011
5009,winner,Rafael Lovato Jr,Rafael Lovato Jr,athlete_rafael-lovato-jr-m,M,88KG,2013
5009,loser,Shinsho Anzai,Shinsho Anzai,athlete_shinsho-anzai-m,M,88KG,2013
5016,winner,Rafael Lovato Jr,Rafael Lovato Jr,athlete_rafael-lovato-jr-m,M,88KG,2013
5016,loser,Rustam Chsiev,Rustam Chsiev,athlete_rustam-chsiev-m,M,88KG,2013
7928,winner,Rafael Lovato Jr,Rafael Lovato Jr,athlete_rafael-lovato-jr-m,M,88KG,2015
7928,loser,Hidemi Mihara,Hidemi Mihara,athlete_hidemi-mihara-m,M,88KG,2015
7990,winner,Rafael Lovato Jr,Rafael Lovato Jr,athlete_rafael-lovato-jr-m,M,ABS,2015
7990,loser,Abdulkadirov Magomed,Abdulkadirov Magomed,athlete_abdulkadirov-magomed-m,M,ABS,2015
13862,winner,Rafael Lovato Jr,Rafael Lovato Jr,athlete_rafael-lovato-jr-m,M,99KG,2017
13862,loser,Eliott Kelly,Eliott Kelly,athlete_eliott-kelly-m,M,99KG,2017
35047,winner,Rafael Lovato Jr,Rafael Lovato Jr,athlete_rafael-lovato-jr-m,M,99KG,2022
35047,loser,Perttu Terpponnen,Perttu Terpponnen,athlete_perttu-terpponnen-m,M,99KG,2022
763,winner,Rany Yahya,Rany Yahya,athlete_rany-yahya-m,M,66KG,2003
763,loser,Teemu Launis,Teemu Launis,athlete_teemu-launis-m,M,66KG,2003
1162,winner,Rany Yahya,Rany Yahya,athlete_rany-yahya-m,M,66KG,2005
1162,loser,Mario Delgado,Mario Delgado,athlete_mario-delgado-m,M,66KG,2005
1674,winner,Rany Yahya,Rany Yahya,athlete_rany-yahya-m,M,66KG,2007
1674,loser,Darrel Moodley,Darrel Moodley,athlete_darrel-moodley-m,M,66KG,2007
2230,winner,Rany Yahya,Rany Yahya,athlete_rany-yahya-m,M,66KG,2009
2230,loser,Kouhei Yasumi,Kouhei Yasumi,athlete_kouhei-yasumi-m,M,66KG,2009
153,winner,Renzo Gracie,Renzo Gracie,athlete_renzo-gracie-m,M,77KG,1998
153,loser,Frank Trigg,Frank Trigg,athlete_frank-trigg-m,M,77KG,1998
157,winner,Renzo Gracie,Renzo Gracie,athlete_renzo-gracie-m,M,77KG,1998
157,loser,Rodrigo Modrias,Rodrigo Modrias,athlete_rodrigo-modrias-m,M,77KG,1998
159,winner,Renzo Gracie,Renzo Gracie,athlete_renzo-gracie-m,M,77KG,1998
159,loser,Fabiano Iha,Fabiano Iha,athlete_fabiano-iha-m,M,77KG,1998
421,winner,Renzo Gracie,Renzo Gracie,athlete_renzo-gracie-m,M,77KG,2000
421,loser,Israel Albuquerque,Israel Albuquerque,athlete_israel-albuquerque-m,M,77KG,2000
522,winner,Renzo Gracie,Renzo Gracie,athlete_renzo-gracie-m,M,88KG,2001
522,loser,Chris Brown,Chris Brown,athlete_chris-brown-m,M,88KG,2001
778,winner,Renzo Gracie,Renzo Gracie,athlete_renzo-gracie-m,M,77KG,2003
778,loser,G. Sotiropoulos,G. Sotiropoulos,athlete_g-sotiropoulos-m,M,77KG,2003
461,winner,Ricardo Almeida,Ricardo Almeida,athlete_ricardo-almeida-m,M,ABS,2000
461,loser,Josh Barnet,Josh Barnet,athlete_josh-barnet-m,M,ABS,2000
538,winner,Ricardo Almeida,Ricardo Almeida,athlete_ricardo-almeida-m,M,99KG,2001
538,loser,Y. Setsenko,Y. Setsenko,athlete_y-setsenko-m,M,99KG,2001
545,winner,Ricardo Almeida,Ricardo Almeida,athlete_ricardo-almeida-m,M,99KG,2001
545,loser,A. Cacareco,A. Cacareco,athlete_a-cacareco-m,M,99KG,2001
562,winner,Ricardo Almeida,Ricardo Almeida,athlete_ricardo-almeida-m,M,ABS,2001
562,loser,Marshurenko,Marshurenko,athlete_marshurenko-m,M,ABS,2001
567,winner,Ricardo Almeida,Ricardo Almeida,athlete_ricardo-almeida-m,M,ABS,2001
567,loser,M. Van,M. Van,athlete_m-van-m,M,ABS,2001
791,winner,Ricardo Almeida,Ricardo Almeida,athlete_ricardo-almeida-m,M,88KG,2003
791,loser,Andy Reese,Andy Reese,athlete_andy-reese-m,M,88KG,2003
446,winner,Ricardo Arona,Ricardo Arona,athlete_ricardo-arona-m,M,99KG,2000
446,loser,Kareem Barkalev,Kareem Barkalev,athlete_kareem-barkalev-m,M,99KG,2000
540,winner,Ricardo Arona,Ricardo Arona,athlete_ricardo-arona-m,M,99KG,2001
540,loser,R. Babalu,R. Babalu,athlete_r-babalu-m,M,99KG,2001
557,winner,Ricardo Arona,Ricardo Arona,athlete_ricardo-arona-m,M,ABS,2001
557,loser,Roger Neff,Roger Neff,athlete_roger-neff-m,M,ABS,2001
568,winner,Ricardo Arona,Ricardo Arona,athlete_ricardo-arona-m,M,ABS,2001
568,loser,Vitor Belfort,Vitor Belfort,athlete_vitor-belfort-m,M,ABS,2001
320,winner,Ricardo Liborio,Ricardo Liborio,athlete_ricardo-liborio-m,M,88KG,1999
320,loser,Akihiro Gono,Akihiro Gono,athlete_akihiro-gono-m,M,88KG,1999
326,winner,Ricardo Liborio,Ricardo Liborio,athlete_ricardo-liborio-m,M,88KG,1999
326,loser,Luis Orlando,Luis Orlando,athlete_luis-orlando-m,M,88KG,1999
429,winner,Ricardo Liborio,Ricardo Liborio,athlete_ricardo-liborio-m,M,88KG,2000
429,loser,Toshiyuki Oyama,Toshiyuki Oyama,athlete_toshiyuki-oyama-m,M,88KG,2000
4977,winner,Ricardo Vieira,Ricardo Vieira,athlete_ricardo-vieira-m,M,66KG,2013
4977,loser,Yuta Sasaki,Yuta Sasaki,athlete_yuta-sasaki-m,M,66KG,2013
2287,winner,Roberto Abreu,Roberto Abreu,athlete_roberto-abreu-m,M,+99KG,2009
2287,loser,Thomas DeBlass,Thomas DeBlass,athlete_thomas-deblass-m,M,+99KG,2009
369,winner,Roberto Traven,Roberto Traven,athlete_roberto-traven-m,M,ABS,1999
369,loser,Garth Taylor,Garth Taylor,athlete_garth-taylor-m,M,ABS,1999
442,winner,Rodrigo Medeiros,Rodrigo Medeiros,athlete_rodrigo-medeiros-m,M,99KG,2000
442,loser,Travis Lutter,Travis Lutter,athlete_travis-lutter-m,M,99KG,2000
330,winner,Rigan Machado,Rigan Machado,athlete_rigan-machado-m,M,99KG,1999
330,loser,Sanae Kikuta,Sanae Kikuta,athlete_sanae-kikuta-m,M,99KG,1999
335,winner,Rigan Machado,Rigan Machado,athlete_rigan-machado-m,M,99KG,1999
335,loser,Jerry Bolander,Jerry Bolander,athlete_jerry-bolander-m,M,99KG,1999
455,winner,Rigan Machado,Rigan Machado,athlete_rigan-machado-m,M,+99KG,2000
455,loser,Pete Williams,Pete Williams,athlete_pete-williams-m,M,+99KG,2000
802,winner,Rigan Machado,Rigan Machado,athlete_rigan-machado-m,M,99KG,2003
802,loser,Yuki Ozawa,Yuki Ozawa,athlete_yuki-ozawa-m,M,99KG,2003
2290,winner,Roberto Abreu,Roberto Abreu,athlete_roberto-abreu-m,M,+99KG,2009
2290,loser,Asa Fuller,Asa Fuller,athlete_asa-fuller-m,M,+99KG,2009
3254,winner,Roberto Abreu,Roberto Abreu,athlete_roberto-abreu-m,M,+99KG,2011
3254,loser,Sekine Hideki,Sekine Hideki,athlete_sekine-hideki-m,M,+99KG,2011
5043,winner,Roberto Abreu,Roberto Abreu,athlete_roberto-abreu-m,M,+99KG,2013
5043,loser,Mike Martelle,Mike Martelle,athlete_mike-martelle-m,M,+99KG,2013
5057,winner,Roberto Abreu,Roberto Abreu,athlete_roberto-abreu-m,M,ABS,2013
5057,loser,Kamil Huminski,Kamil Huminski,athlete_kamil-huminski-m,M,ABS,2013
13850,winner,Roberto Abreu,Roberto Abreu,athlete_roberto-abreu-m,M,+99KG,2017
13850,loser,Khazmat Stambulov,Khazmat Stambulov,athlete_khazmat-stambulov-m,M,+99KG,2017
21824,winner,Roberto Abreu,Roberto Abreu,athlete_roberto-abreu-m,M,+99KG,2019
21824,loser,John Hansen,John Hansen,athlete_john-hansen-m,M,+99KG,2019
331,winner,Roberto Traven,Roberto Traven,athlete_roberto-traven-m,M,99KG,1999
331,loser,Jurie Rachel,Jurie Rachel,athlete_jurie-rachel-m,M,99KG,1999
365,winner,Roberto Traven,Roberto Traven,athlete_roberto-traven-m,M,ABS,1999
365,loser,Luis Roberto,Luis Roberto,athlete_luis-roberto-m,M,ABS,1999
370,winner,Roberto Traven,Roberto Traven,athlete_roberto-traven-m,M,ABS,1999
370,loser,Hayato Sakurai,Hayato Sakurai,athlete_hayato-sakurai-m,M,ABS,1999
495,winner,Robson Moura,Robson Moura,athlete_robson-moura-m,M,66KG,2001
495,loser,Hiroyuko Abe,Hiroyuko Abe,athlete_hiroyuko-abe-m,M,66KG,2001
498,winner,Robson Moura,Robson Moura,athlete_robson-moura-m,M,66KG,2001
498,loser,Joe Guilbert,Joe Guilbert,athlete_joe-guilbert-m,M,66KG,2001
3222,winner,Robson Moura,Robson Moura,athlete_robson-moura-m,M,66KG,2011
3222,loser,Greger Forsel,Greger Forsel,athlete_greger-forsel-m,M,66KG,2011
3248,winner,Rodolfo Vieira,Rodolfo Vieira,athlete_rodolfo-vieira-m,M,99KG,2011
3248,loser,Joseph Lee,Joseph Lee,athlete_joseph-lee-m,M,99KG,2011
7989,winner,Rodolfo Vieira,Rodolfo Vieira,athlete_rodolfo-vieira-m,M,ABS,2015
7989,loser,Ben Henderson,Ben Henderson,athlete_ben-henderson-m,M,ABS,2015
162,winner,Rodrigo Gracie,Rodrigo Gracie,athlete_rodrigo-gracie-m,M,88KG,1998
162,loser,Adrian Serrano,Adrian Serrano,athlete_adrian-serrano-m,M,88KG,1998
163,winner,Rodrigo Gracie,Rodrigo Gracie,athlete_rodrigo-gracie-m,M,88KG,1998
163,loser,Carlos Newton,Carlos Newton,athlete_carlos-newton-m,M,88KG,1998
164,winner,Rodrigo Gracie,Rodrigo Gracie,athlete_rodrigo-gracie-m,M,88KG,1998
164,loser,Ahmad Faraj,Ahmad Faraj,athlete_ahmad-faraj-m,M,88KG,1998
512,winner,Rodrigo Gracie,Rodrigo Gracie,athlete_rodrigo-gracie-m,M,77KG,2001
512,loser,Gavin Kulper,Gavin Kulper,athlete_gavin-kulper-m,M,77KG,2001
789,winner,Rodrigo Medeiros,Rodrigo Medeiros,athlete_rodrigo-medeiros-m,M,88KG,2003
789,loser,Nathan Marquardt,Nathan Marquardt,athlete_nathan-marquardt-m,M,88KG,2003
1206,winner,Roger Gracie,Roger Gracie,athlete_roger-gracie-m,M,99KG,2005
1206,loser,Justin Garcia,Justin Garcia,athlete_justin-garcia-m,M,99KG,2005
1724,winner,Roger Gracie,Roger Gracie,athlete_roger-gracie-m,M,ABS,2007
1724,loser,Jon Einemo,Jon Einemo,athlete_jon-einemo-m,M,ABS,2007
1698,winner,Romulo Barral,Romulo Barral,athlete_romulo-barral-m,M,88KG,2007
1698,loser,Travers Grubb,Travers Grubb,athlete_travers-grubb-m,M,88KG,2007
2285,winner,Romulo Barral,Romulo Barral,athlete_romulo-barral-m,M,+99KG,2009
2285,loser,Denis Roberts,Denis Roberts,athlete_denis-roberts-m,M,+99KG,2009
5013,winner,Romulo Barral,Romulo Barral,athlete_romulo-barral-m,M,88KG,2013
5013,loser,Kim Dong,Kim Dong,athlete_kim-dong-m,M,88KG,2013
7924,winner,Romulo Barral,Romulo Barral,athlete_romulo-barral-m,M,88KG,2015
7924,loser,C. Jones,Craig Jones,athlete_craig-jones-m,M,88KG,2015
7932,winner,Romulo Barral,Romulo Barral,athlete_romulo-barral-m,M,88KG,2015
7932,loser,Nieman Gracie,Nieman Gracie,athlete_nieman-gracie-m,M,88KG,2015
1188,winner,Ronaldo Souza,Ronaldo Souza,athlete_ronaldo-souza-m,M,88KG,2005
1188,loser,David Bielkheden,David Bielkheden,athlete_david-bielkheden-m,M,88KG,2005
1193,winner,Ronaldo Souza,Ronaldo Souza,athlete_ronaldo-souza-m,M,88KG,2005
1193,loser,Dennis Hallman,Dennis Hallman,athlete_dennis-hallman-m,M,88KG,2005
1227,winner,Ronaldo Souza,Ronaldo Souza,athlete_ronaldo-souza-m,M,ABS,2005
1227,loser,David Avellan,David Avellan,athlete_david-avellan-m,M,ABS,2005
1231,winner,Ronaldo Souza,Ronaldo Souza,athlete_ronaldo-souza-m,M,ABS,2005
1231,loser,A. Cacareco,A. Cacareco,athlete_a-cacareco-m,M,ABS,2005
308,winner,Royler Gracie,Royler Gracie,athlete_royler-gracie-m,M,66KG,1999
308,loser,Joao Roque,Joao Roque,athlete_joao-roque-m,M,66KG,1999
339,winner,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,99KG,1999
339,loser,Murilo Bustamante,Murilo Bustamante,athlete_murilo-bustamante-m,M,99KG,1999
3241,winner,Sergio Moraes,Sergio Moraes,athlete_sergio-moraes-m,M,88KG,2011
3241,loser,James Harbison,James Harbison,athlete_james-harbison-m,M,88KG,2011
521,winner,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,88KG,2001
521,loser,Travis Lutter,Travis Lutter,athlete_travis-lutter-m,M,88KG,2001
3236,winner,Rousimar Palhares,Rousimar Palhares,athlete_rousimar-palhares-m,M,88KG,2011
3236,loser,Dan Schon,Dan Schon,athlete_dan-schon-m,M,88KG,2011
303,winner,Royler Gracie,Royler Gracie,athlete_royler-gracie-m,M,66KG,1999
303,loser,Juan Valles,Juan Valles,athlete_juan-valles-m,M,66KG,1999
312,winner,Royler Gracie,Royler Gracie,athlete_royler-gracie-m,M,66KG,1999
312,loser,Melchor M.,Melchor M.,athlete_melchor-m-m,M,66KG,1999
412,winner,Royler Gracie,Royler Gracie,athlete_royler-gracie-m,M,66KG,2000
412,loser,A. Hamlet,A. Hamlet,athlete_a-hamlet-m,M,66KG,2000
493,winner,Royler Gracie,Royler Gracie,athlete_royler-gracie-m,M,66KG,2001
493,loser,Martin Brown,Martin Brown,athlete_martin-brown-m,M,66KG,2001
500,winner,Royler Gracie,Royler Gracie,athlete_royler-gracie-m,M,66KG,2001
500,loser,Mike Cardosa,Mike Cardosa,athlete_mike-cardosa-m,M,66KG,2001
760,winner,Royler Gracie,Royler Gracie,athlete_royler-gracie-m,M,66KG,2003
760,loser,Charles Pearson,Charles Pearson,athlete_charles-pearson-m,M,66KG,2003
2232,winner,Rubens Charles,Rubens Charles,athlete_rubens-charles-m,M,66KG,2009
2232,loser,Hiroshi Nakamura,Hiroshi Nakamura,athlete_hiroshi-nakamura-m,M,66KG,2009
2237,winner,Rubens Charles,Rubens Charles,athlete_rubens-charles-m,M,66KG,2009
2237,loser,Joel Tudor,Joel Tudor,athlete_joel-tudor-m,M,66KG,2009
3224,winner,Rubens Charles,Rubens Charles,athlete_rubens-charles-m,M,66KG,2011
3224,loser,David Marinakis,David Marinakis,athlete_david-marinakis-m,M,66KG,2011
7957,winner,Rubens Charles,Rubens Charles,athlete_rubens-charles-m,M,66KG,2015
7957,loser,Tezekbaev Rasul,Tezekbaev Rasul,athlete_tezekbaev-rasul-m,M,66KG,2015
13908,winner,Rubens Charles,Rubens Charles,athlete_rubens-charles-m,M,66KG,2017
13908,loser,U. Zhakshylyk,U. Zhakshylyk,athlete_u-zhakshylyk-m,M,66KG,2017
13916,winner,Rubens Charles,Rubens Charles,athlete_rubens-charles-m,M,66KG,2017
13916,loser,Kuba Witkowski,Kuba Witkowski,athlete_kuba-witkowski-m,M,66KG,2017
338,winner,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,99KG,1999
338,loser,Vernon White,Vernon White,athlete_vernon-white-m,M,99KG,1999
433,winner,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,88KG,2000
433,loser,Jerry Bolander,Jerry Bolander,athlete_jerry-bolander-m,M,88KG,2000
437,winner,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,88KG,2000
437,loser,Dave Menne,Dave Menne,athlete_dave-menne-m,M,88KG,2000
527,winner,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,88KG,2001
527,loser,R. Anderson,R. Anderson,athlete_r-anderson-m,M,88KG,2001
561,winner,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,ABS,2001
561,loser,T. Yano,T. Yano,athlete_t-yano-m,M,ABS,2001
790,winner,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,88KG,2003
790,loser,Yuki Sasaki,Yuki Sasaki,athlete_yuki-sasaki-m,M,88KG,2003
819,winner,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,ABS,2003
819,loser,Jeff Monson,Jeff Monson,athlete_jeff-monson-m,M,ABS,2003
1185,winner,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,88KG,2005
1185,loser,L. Papadopoulis,L. Papadopoulis,athlete_l-papadopoulis-m,M,88KG,2005
1194,winner,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,88KG,2005
1194,loser,Dennis Hallman,Dennis Hallman,athlete_dennis-hallman-m,M,88KG,2005
2286,winner,Saulo Ribeiro,Saulo Ribeiro,athlete_saulo-ribeiro-m,M,+99KG,2009
2286,loser,Kouji Kanechika,Kouji Kanechika,athlete_kouji-kanechika-m,M,+99KG,2009
1697,winner,Tarsis Humpreys,Tarsis Humpreys,athlete_tarsis-humpreys-m,M,88KG,2007
1697,loser,Jorge Santiago,Jorge Santiago,athlete_jorge-santiago-m,M,88KG,2007
1700,winner,Tarsis Humpreys,Tarsis Humpreys,athlete_tarsis-humpreys-m,M,88KG,2007
1700,loser,David Avellan,David Avellan,athlete_david-avellan-m,M,88KG,2007
2261,winner,Tarsis Humpreys,Tarsis Humpreys,athlete_tarsis-humpreys-m,M,88KG,2009
2261,loser,I. Praporshchikov,Igor Praporschchikov,athlete_igor-praporschchikov-m,M,88KG,2009
3278,winner,Vinicius Magalhaes,Vinicius Magalhaes,athlete_vinicius-magalhaes-m,M,+99KG,2011
3278,loser,Jose Junior,Jose Junior,athlete_jose-junior-m,M,+99KG,2011
3288,winner,Vinicius Magalhaes,Vinicius Magalhaes,athlete_vinicius-magalhaes-m,M,+99KG,2011
3288,loser,Gerardi Rinaldi,Gerardi Rinaldi,athlete_gerardi-rinaldi-m,M,+99KG,2011
3308,winner,Vinicius Magalhaes,Vinicius Magalhaes,athlete_vinicius-magalhaes-m,M,ABS,2011
3308,loser,Bruno Bastos,Bruno Bastos,athlete_bruno-bastos-m,M,ABS,2011
13846,winner,Vinicius Magalhaes,Vinicius Magalhaes,athlete_vinicius-magalhaes-m,M,+99KG,2017
13846,loser,Bruno Bastos,Bruno Bastos,athlete_bruno-bastos-m,M,+99KG,2017
2309,winner,Vinicius Magalhaes,Vinicius Magalhaes,athlete_vinicius-magalhaes-m,M,ABS,2009
2309,loser,Gunnar Nelson,Gunnar Nelson,athlete_gunnar-nelson-m,M,ABS,2009
7941,winner,Vagner Rocha,Vagner Rocha,athlete_vagner-rocha-m,M,77KG,2015
7941,loser,Milton Vieira,Milton Vieira,athlete_milton-vieira-m,M,77KG,2015
13895,winner,Vagner Rocha,Vagner Rocha,athlete_vagner-rocha-m,M,77KG,2017
13895,loser,Tero Pyylampi,Tero Pyylampi,athlete_tero-pyylampi-m,M,77KG,2017
35029,winner,Vagner Rocha,Vagner Rocha,athlete_vagner-rocha-m,M,88KG,2022
35029,loser,Isaak Michel,Isaak Michel,athlete_isaak-michel-m,M,88KG,2022
35041,winner,Vagner Rocha,Vagner Rocha,athlete_vagner-rocha-m,M,88KG,2022
35041,loser,Eoghan OFlanagan,Eoghan OFlanagan,athlete_eoghan-oflanagan-m,M,88KG,2022
3229,winner,Victor Estima,Victor Estima,athlete_victor-estima-m,M,77KG,2011
3229,loser,Sanshiro Nakamura,Sanshiro Nakamura,athlete_sanshiro-nakamura-m,M,77KG,2011
2302,winner,Vinicius Magalhaes,Vinicius Magalhaes,athlete_vinicius-magalhaes-m,M,ABS,2009
2302,loser,Chris Wideman,Chris Weidman,athlete_chris-weidman-m,M,ABS,2009
3256,winner,Vinicius Magalhaes,Vinicius Magalhaes,athlete_vinicius-magalhaes-m,M,+99KG,2011
3256,loser,Luke Costello,Luke Costello,athlete_luke-costello-m,M,+99KG,2011
5037,winner,Vinicius Magalhaes,Vinicius Magalhaes,athlete_vinicius-magalhaes-m,M,+99KG,2013
5037,loser,Wang Yan,Wang Yan,athlete_wang-yan-m,M,+99KG,2013
7893,winner,Vinicius Magalhaes,Vinicius Magalhaes,athlete_vinicius-magalhaes-m,M,+99KG,2015
7893,loser,P. Ardilla,Paul Ardila-Ibarra,athlete_paul-ardilaibarra-m,M,+99KG,2015
418,winner,Vitor Ribeiro,Vitor Ribeiro,athlete_vitor-ribeiro-m,M,77KG,2000
418,loser,Rumina Sato,Rumina Sato,athlete_rumina-sato-m,M,77KG,2000
784,winner,Vitor Ribeiro,Vitor Ribeiro,athlete_vitor-ribeiro-m,M,77KG,2003
784,loser,Chris Brown,Chris Brown,athlete_chris-brown-m,M,77KG,2003
1711,winner,Braulio Estima,Braulio Estima,athlete_braulio-estima-m,M,99KG,2007
1711,loser,Cristiano Lazzarini,Cristiano Lazzarini,athlete_cristiano-lazzarini-m,M,99KG,2007
793,winner,David Terrell,David Terrell,athlete_david-terrell-m,M,88KG,2003
793,loser,Fernando Vieira,Fernando Vieira,athlete_fernando-vieira-m,M,88KG,2003
5033,winner,Dean Lister,Dean Lister,athlete_dean-lister-m,M,99KG,2013
5033,loser,Cristiano Lazzarini,Cristiano Lazzarini,athlete_cristiano-lazzarini-m,M,99KG,2013
3303,winner,Gabrielle Garcia,Gabrielle Garcia,athlete_gabrielle-garcia-f,F,+60KG,2011
3303,loser,Hanette Staack,Hanette Staack,athlete_hanette-staack-f,F,+60KG,2011
371,winner,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,ABS,1999
371,loser,Garth Taylor,Garth Taylor,athlete_garth-taylor-m,M,ABS,1999
13944,winner,Gabrielle Garcia,Gabrielle Garcia,athlete_gabrielle-garcia-f,F,+60KG,2017
