match_id,role,raw_name,canonical_athlete_id
1175,loser,Jason Brudvik,athlete_jason-brudvik-m
415,winner,Renzo Gracie,athlete_renzo-gracie-m
415,loser,Dennis Hallman,athlete_dennis-hallman-m
2291,winner,Roberto Abreu,athlete_roberto-abreu-m
2291,loser,Jeff Monson,athlete_jeff-monson-m
439,winner,Saulo Ribeiro,athlete_saulo-ribeiro-m
439,loser,Sasha Savko,athlete_sasha-savko-m
775,winner,Vitor Ribeiro,athlete_vitor-ribeiro-m
775,loser,Jason Ramsterrer,athlete_jason-ramsterrer-m
367,winner,Ricco Rodriguez,athlete_ricco-rodriguez-m
367,loser,Murilo Bustamante,athlete_murilo-bustamante-m
2246,winner,Gregor Gracie,athlete_gregor-gracie-m
2246,loser,Murilo Santana,athlete_murilo-santana-m
1704,winner,Flavio Almeida,athlete_flavio-almeida-m
1704,loser,Romulo Barral,athlete_romulo-barral-m
35080,winner,Beatriz Mesquita,athlete_beatriz-mesquita-f
35080,loser,Bianca Basilio,athlete_bianca-basilio-f
7947,winner,Gabriel Rollo,athlete_gabriel-rollo-m
7947,loser,Enrico Cocco,athlete_enrico-cocco-m
13955,winner,Bianca Mesquita,athlete_bianca-mesquita-f
13955,loser,Bianca Basilio,athlete_bianca-basilio-f
1196,winner,Vitor Viana,athlete_vitor-viana-m
1196,loser,Braulio Estima,athlete_braulio-estima-m
2278,winner,Glover Teixeira,athlete_glover-teixeira-m
2278,loser,Dean Lister,athlete_dean-lister-m
7981,winner,Jessica Oliveira,athlete_jessica-oliveira-f
7981,loser,Gabrielle Garcia,athlete_gabrielle-garcia-f
13879,winner,Ruslam Chsiev,athlete_ruslam-chsiev-m
13879,loser,Jesse Urholin,athlete_jesse-urholin-m
352,winner,Sean Alvarez,athlete_sean-alvarez-m
352,loser,Ricco Rodriguez,athlete_ricco-rodriguez-m
458,winner,Mark Kerr,athlete_mark-kerr-m
458,loser,Ricco Rodriguez,athlete_ricco-rodriguez-m
554,winner,Mark Robinson,athlete_mark-robinson-m
554,loser,Ricco Rodriguez,athlete_ricco-rodriguez-m
566,winner,Vitor Belfort,athlete_vitor-belfort-m
566,loser,Ricco Rodriguez,athlete_ricco-rodriguez-m
1214,winner,Gabriel Napao,athlete_gabriel-napao-m
1214,loser,Ricco Rodriguez,athlete_ricco-rodriguez-m
21819,winner,John Hansen,athlete_john-hansen-m
21819,loser,Max Gimenis,athlete_max-gimenis-m
805,winner,A. Cacareco,athlete_a-cacareco-m
805,loser,Alexandre Ribeiro,athlete_alexandre-ribeiro-m
1658,winner,David Avellan,athlete_david-avellan-m
1658,loser,Alexandre Ribeiro,athlete_alexandre-ribeiro-m
35030,winner,Eoghan OFlannagan,athlete_eoghan-oflannagan-m
35030,loser,Alexandre Ribeiro,athlete_alexandre-ribeiro-m
21878,winner,Ana Carolina Vieira,athlete_ana-carolina-vieira-f
21878,loser,Amanda Leve,athlete_amanda-leve-f
1667,winner,Robert Drysdale,athlete_robert-drysdale-m
1667,loser,Andre Galvao,athlete_andre-galvao-m
361,winner,Garth Taylor,athlete_garth-taylor-m
361,loser,Baret Yoshida,athlete_baret-yoshida-m
324,winner,Kareem Barkalev,athlete_kareem-barkalev-m
324,loser,Amaury Bitetti,athlete_amaury-bitetti-m
310,winner,Sasha Palvski,athlete_sasha-palvski-m
310,loser,Baret Yoshida,athlete_baret-yoshida-m
1223,winner,Gabriel Napao,athlete_gabriel-napao-m
1223,loser,Eduardo Telles,athlete_eduardo-telles-m
825,winner,A. Cacareco,athlete_a-cacareco-m
825,loser,Fabricio Werdum,athlete_fabricio-werdum-m
1217,winner,Jeff Monson,athlete_jeff-monson-m
1217,loser,Fabricio Werdum,athlete_fabricio-werdum-m
5025,winner,Kamil Uminski,athlete_kamil-uminski-m
5025,loser,James Puopolo,athlete_james-puopolo-m
2251,winner,Gregor Gracie,athlete_gregor-gracie-m
2251,loser,Leonardo Santos,athlete_leonardo-santos-m
1225,winner,A. Cacareco,athlete_a-cacareco-m
1225,loser,Leonardo Santos,athlete_leonardo-santos-m
459,winner,Mark Kerr,athlete_mark-kerr-m
459,loser,Leonardo Vieira,athlete_leonardo-vieira-m
13957,winner,Chael Sonnen,athlete_chael-sonnen-m
13957,loser,Leonardo Vieira,athlete_leonardo-vieira-m
1669,winner,Robert Drysdale,athlete_robert-drysdale-m
1669,loser,Marcelo Garcia,athlete_marcelo-garcia-m
1721,winner,Rolles Gracie,athlete_rolles-gracie-m
1721,loser,Marcio Cruz,athlete_marcio-cruz-m
1216,winner,Gabriel Napao,athlete_gabriel-napao-m
1216,loser,Marcio Cruz,athlete_marcio-cruz-m
35036,winner,Eoghan Oflanagan,athlete_eoghan-oflanagan-m
35036,loser,Mason Fowler,athlete_mason-fowler-m
325,winner,Egan Inoue,athlete_egan-inoue-m
325,loser,Renzo Gracie,athlete_renzo-gracie-m
337,winner,Murilo Bustamante,athlete_murilo-bustamante-m
337,loser,Ricardo Almeida,athlete_ricardo-almeida-m
528,winner,Egan Inoue,athlete_egan-inoue-m
528,loser,Ricardo Liborio,athlete_ricardo-liborio-m
2270,winner,David Avellan,athlete_david-avellan-m
2270,loser,Rafael Lovato Jr,athlete_rafael-lovato-jr-m
7935,winner,Rustam Chsiev,athlete_rustam-chsiev-m
7935,loser,Rafael Lovato Jr,athlete_rafael-lovato-jr-m
443,winner,Matt Hughes,athlete_matt-hughes-m
443,loser,Ricardo Almeida,athlete_ricardo-almeida-m
463,winner,Mark Kerr,athlete_mark-kerr-m
463,loser,Ricardo Almeida,athlete_ricardo-almeida-m
328,winner,Sasha Savko,athlete_sasha-savko-m
328,loser,Ricardo Liborio,athlete_ricardo-liborio-m
456,winner,Mark Kerr,athlete_mark-kerr-m
456,loser,Rigan Machado,athlete_rigan-machado-m
536,winner,Olav Einemo,athlete_olav-einemo-m
536,loser,Rigan Machado,athlete_rigan-machado-m
336,winner,Jeff Monson,athlete_jeff-monson-m
336,loser,Roberto Traven,athlete_roberto-traven-m
5008,winner,David Avellan,athlete_david-avellan-m
5008,loser,Rodrigo Caporal,athlete_rodrigo-caporal-m
464,winner,Tito Ortiz,athlete_tito-ortiz-m
464,loser,Rodrigo Medeiros,athlete_rodrigo-medeiros-m
806,winner,Olav Einemo,athlete_olav-einemo-m
806,loser,Roger Gracie,athlete_roger-gracie-m
3239,winner,Kyle Griffin,athlete_kyle-griffin-m
3239,loser,Romulo Barral,athlete_romulo-barral-m
7938,winner,Rustam Chsiev,athlete_rustam-chsiev-m
7938,loser,Romulo Barral,athlete_romulo-barral-m
1687,winner,Mike Fowler,athlete_mike-fowler-m
1687,loser,Saulo Ribeiro,athlete_saulo-ribeiro-m
532,winner,Sanae Kikuta,athlete_sanae-kikuta-m
532,loser,Saulo Ribeiro,athlete_saulo-ribeiro-m
1663,winner,A. Cacareco,athlete_a-cacareco-m
1663,loser,Tarsis Humpreys,athlete_tarsis-humpreys-m
35059,winner,John Hansen,athlete_john-hansen-m
35059,loser,Vinicius Magalhaes,athlete_vinicius-magalhaes-m
35011,winner,Mateusz Szczecinski,athlete_mateusz-szczecinski-m
35011,loser,William Tackett,athlete_william-tackett-m
4982,winner,Nicolas Renier,athlete_nicolas-renier-m
4982,loser,Baret Yoshida,athlete_baret-yoshida-m
5011,winner,Oskar Piechota,athlete_oskar-piechota-m
5011,loser,Claudio Calasans,athlete_claudio-calasans-m
13948,winner,E. Karpinen,athlete_e-karpinen-f
13948,loser,Mackenzie Dern,athlete_mackenzie-dern-f
13909,winner,Kuba Witkowski,athlete_kuba-witkowski-m
13909,loser,Baret Yoshida,athlete_baret-yoshida-m
492,winner,Mark Kerr,athlete_mark-kerr-m
492,loser,Jose Mario Sperry,athlete_jose-mario-sperry-m
550,winner,Sean Alvarez,athlete_sean-alvarez-m
550,loser,Marcio Cruz,athlete_marcio-cruz-m
445,winner,Jeff Monson,athlete_jeff-monson-m
445,loser,Rodrigo Medeiros,athlete_rodrigo-medeiros-m
2294,winner,Jeff Monson,athlete_jeff-monson-m
2294,loser,Saulo Ribeiro,athlete_saulo-ribeiro-m
2263,winner,David Avellan,athlete_david-avellan-m
2263,loser,Tarsis Humpreys,athlete_tarsis-humpreys-m
3304,winner,Gunnar Nelson,athlete_gunnar-nelson-m
3304,loser,Bruno Frazatto,athlete_bruno-frazatto-m
368,winner,Hayato Sakurai,athlete_hayato-sakurai-m
368,loser,Ricco Rodriguez,athlete_ricco-rodriguez-m
818,winner,A. Cacareco,athlete_a-cacareco-m
818,loser,Rodrigo Medeiros,athlete_rodrigo-medeiros-m
341,winner,Jeff Monson,athlete_jeff-monson-m
341,loser,Saulo Ribeiro,athlete_saulo-ribeiro-m
35076,winner,Beatriz Mesquita,athlete_beatriz-mesquita-f
35076,loser,Mayssa Bastos,athlete_mayssa-bastos-f
340,winner,Jeff Monson,athlete_jeff-monson-m
340,loser,Rigan Machado,athlete_rigan-machado-m
